kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max_v,v_xlk,v_tecl,use_credit,rsi_n,rsi_max,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK,signal
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.06,10,30.0,,0.8,1.0,0.1603280150628561,-0.3260425904619426,0.7295133784690073,0.49173948359231434,0.13606506515739913,-0.3358167870330212,0.4743130362905458,0.4051764843549043,0.15406748516383573,-0.3358167870330201,0.6162563001610227,0.4587843464439037,14.364171002035738,0.2734601709274824,0.30626555078036644,0.46889843926713415,0.22483600995249944,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.06,10,30.0,,0.85,1.0,0.16900039101306574,-0.3368064196027637,0.7337404531651701,0.5017730695643754,0.1379629839413019,-0.3603421894229336,0.4721023784166358,0.38286658623638087,0.16035955837333216,-0.3603421894229333,0.6175407875871066,0.44502021434164707,14.364171002035738,0.28882126643142125,0.30626555078036644,0.46889843926713415,0.22483600995249944,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.06,10,30.0,,1.0,1.0,0.1939670783501235,-0.36846721631789436,0.7430255856175118,0.5264161091139755,0.14097807137495666,-0.430819789055524,0.4660808957732773,0.3272321164355508,0.17750880764075028,-0.4308197890555232,0.6198319385262173,0.41202565933635255,14.364171002035738,0.3353665923805269,0.30626555078036644,0.46889843926713415,0.22483600995249944,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,,,0.8,1.0,0.2404933084583849,-0.32604259046194084,0.9629188556392512,0.7376131692416358,0.18887691415438557,-0.36149973670693714,0.6032165614617399,0.5224814708717354,0.22398219843718992,-0.361499736706937,0.8035734738454215,0.6195915949415179,10.944130287265324,0.28798949140656027,0.27233657543542183,0.48382718841890976,0.2438362361456684,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,,,0.85,1.0,0.2536009717567336,-0.33680641960276403,0.9655150957045816,0.7529576545952879,0.19350995571996377,-0.37994586969631206,0.6010273006545802,0.5093092757519245,0.23404317017691678,-0.3799458696963117,0.8040349940680773,0.6159908261773868,10.944130287265324,0.30399985494165477,0.27233657543542183,0.48382718841890976,0.2438362361456684,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,,,1.0,1.0,0.29200947030864866,-0.3684672163178947,0.9703952899381889,0.792497832579813,0.2044828629795319,-0.4329121161413234,0.5947868745422703,0.4723426657635491,0.2624613952755519,-0.4329121161413231,0.8039618978769422,0.6062694609126441,10.944130287265324,0.3525585950099748,0.27233657543542183,0.48382718841890976,0.2438362361456684,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,30.0,,0.8,1.0,0.19425428638494724,-0.32604259046194184,0.8409364196229805,0.5957942062407398,0.16128741457761242,-0.3487878141219364,0.5387043610137915,0.4624227339583208,0.184767692437924,-0.34878781412193527,0.7054978988620993,0.5297423962562228,12.540149287491516,0.2777300197343838,0.29540827866998415,0.4713865641257634,0.23320515720425244,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,30.0,,0.85,1.0,0.2046362487253568,-0.33680641960276325,0.8438367955350413,0.6075782313374822,0.1650301085338064,-0.3577341170461029,0.5377546373955308,0.4613205748909271,0.19281991595041226,-0.3577341170461037,0.7066532463687929,0.5390034295374803,12.540149287491516,0.293233273452201,0.29540827866998415,0.4713865641257634,0.23320515720425244,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,,sym,5,0.95,-0.1,10,30.0,,1.0,1.0,0.23479664356859753,-0.36846721631789436,0.8496850344013289,0.6372253301526484,0.1735103335424164,-0.41809508747143387,0.5346695970674072,0.41500208622822293,0.21526878083473022,-0.41809508747143476,0.7084582921268342,0.5148799574198247,12.540149287491516,0.3402359238622401,0.29540827866998415,0.4713865641257634,0.23320515720425244,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,,,0.8,1.0,0.23843884702128593,-0.28361967718711045,0.973938243156328,0.8406992398626217,0.12681616733193746,-0.41937970525198276,0.45256322699730334,0.3023898527844604,0.1967321088551166,-0.41937970525198354,0.7476797440774698,0.4691025969816791,15.61818593078489,0.27392195198223246,0.2438362361456684,0.44627912237050443,0.30988464148382716,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,,,0.85,1.0,0.251330661048603,-0.2944197095674399,0.9771632701238858,0.8536475408451998,0.12731849521391658,-0.4406080328981641,0.4478022508797319,0.2889609033599784,0.2047175173076905,-0.4406080328981625,0.747745061684894,0.4646250227467068,15.61818593078489,0.28824178416662244,0.2438362361456684,0.44627912237050443,0.30988464148382716,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,,,1.0,1.0,0.2892015522961,-0.3265978883858637,0.9832917908555219,0.8854973120782054,0.1266500348844728,-0.5286716541674656,0.43489478858287195,0.23956274917730744,0.22714574872939597,-0.528671654167465,0.7463175327833489,0.4296537310802066,15.61818593078489,0.33190679946767043,0.2438362361456684,0.44627912237050443,0.30988464148382716,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,30.0,,0.8,1.0,0.18394747836952408,-0.2836196771871091,0.8245683471480034,0.6485709320096664,0.10481384124487936,-0.42196632127928857,0.3912132936710164,0.2483938550524884,0.1549402606155812,-0.42196632127928846,0.6316392584986936,0.3671863198604191,17.44220764532911,0.2635371211655569,0.2675865188871296,0.4342908844152907,0.29812259669757973,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,30.0,,0.85,1.0,0.19436862432809243,-0.2944197095674391,0.8305472999374912,0.6601753143960996,0.10499616542987456,-0.4406080328981631,0.3882452096192311,0.2382983458999762,0.16136633036257697,-0.4406080328981631,0.6338143400055084,0.3662355615742332,17.44220764532911,0.2773636475797492,0.2675865188871296,0.4342908844152907,0.29812259669757973,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,,10,30.0,,1.0,1.0,0.22481285285244823,-0.32659788838586423,0.8437440356804766,0.6883475394269528,0.10347474093278297,-0.5286716541674652,0.3799798145524812,0.19572591062354497,0.17920591091365057,-0.5286716541674663,0.637872418022544,0.3389739349575263,17.44220764532911,0.31951083856084916,0.2675865188871296,0.4342908844152907,0.29812259669757973,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,,,0.8,1.0,0.1969278542918378,-0.3358959345904088,0.8465343861294482,0.5862763850713807,0.1093776671204898,-0.42578797654127154,0.4036484573071694,0.25688293974146037,0.16464575012980864,-0.42578797654127143,0.6535059406200573,0.3866848271932113,17.214204931011082,0.2703010044123924,0.25559828093191583,0.44492196335670664,0.2994797557113775,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,,,0.85,1.0,0.20797221908207164,-0.3531188988121886,0.8519563323766915,0.5889580528871231,0.10985528901845343,-0.4499943786052567,0.40102400540164146,0.24412591410351928,0.17155113232659858,-0.4499943786052579,0.6555707455629327,0.3812295008180222,17.214204931011082,0.28459549761898423,0.25559828093191583,0.44492196335670664,0.2994797557113775,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,,,1.0,1.0,0.24020548699858946,-0.4038460986586031,0.8637816815956308,0.5947946205161945,0.1091464143304739,-0.529280953259783,0.3936207773855368,0.20621640294866683,0.19074303612746646,-0.5292809532597827,0.6593537210352103,0.3603814476086873,17.214204931011082,0.32813954445880067,0.25559828093191583,0.44492196335670664,0.2994797557113775,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,30.0,,0.8,1.0,0.15633236267663775,-0.3358959345904087,0.7300279732602416,0.4654190377959452,0.09156326526204994,-0.425787976541272,0.3523851081764681,0.21504427157814457,0.13287717336673333,-0.4257879765412701,0.5616610909605058,0.31207356874215075,18.639221895498753,0.26071889426035144,0.2773128251526804,0.43315991857045916,0.28952725627686043,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,30.0,,0.85,1.0,0.16557204901064426,-0.35311889881218816,0.7377412019130715,0.4688847002173802,0.09172674730796548,-0.4499943786052566,0.3511201093136538,0.20383976260385664,0.138600139674538,-0.4499943786052578,0.5654038164690364,0.3080041579722049,18.639221895498753,0.2745316222276176,0.2773128251526804,0.43315991857045916,0.28952725627686043,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.06,10,30.0,,1.0,1.0,0.1924271546821552,-0.4038460986586021,0.7554024636453273,0.4764863528985745,0.09017369195473468,-0.5292809532597829,0.34722951475411185,0.1703701812796491,0.1543405087410472,-0.529280953259782,0.5735228810447245,0.2916041240299341,18.639221895498753,0.31660111962867526,0.2773128251526804,0.43315991857045916,0.28952725627686043,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,,,0.8,1.0,0.23843884702128593,-0.28361967718711045,0.973938243156328,0.8406992398626217,0.12234331616261773,-0.43959548066010545,0.4400868406822218,0.2783088579047822,0.19495374279361055,-0.43959548066010556,0.7426108615486161,0.44348441094267854,15.732187287943903,0.273707683256028,0.244288622483601,0.44627912237050443,0.3094322551458946,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,,,0.85,1.0,0.251330661048603,-0.2944197095674399,0.9771632701238858,0.8536475408451998,0.12284365007440212,-0.4632198155040641,0.4358906778815017,0.2651951534947329,0.20292728478143918,-0.46321981550406444,0.7429004806351309,0.4380798877539785,15.732187287943903,0.2880383964864182,0.244288622483601,0.44627912237050443,0.3094322551458946,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,,,1.0,1.0,0.2892015522961,-0.3265978883858637,0.9832917908555219,0.8854973120782054,0.12217784317117975,-0.547723722696766,0.4244336303177311,0.2230647279062999,0.22532218743617594,-0.5477237226967666,0.7420492715934774,0.41137927407413,15.732187287943903,0.3317307795330915,0.244288622483601,0.44627912237050443,0.3094322551458946,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,30.0,,0.8,1.0,0.18394747836952408,-0.2836196771871091,0.8245683471480034,0.6485709320096664,0.10042832741843766,-0.43959548066010523,0.37840359121136447,0.22845623268836274,0.15322399801399444,-0.43959548066010534,0.6262987763726502,0.34855680905524833,17.556209002488124,0.2633135083359245,0.2680389052250622,0.4342908844152907,0.29767021035964714,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,30.0,,0.85,1.0,0.19436862432809243,-0.2944197095674391,0.8305472999374912,0.6601753143960996,0.10060992787495904,-0.46321981550406455,0.37602728651330264,0.21719694302256426,0.15964051850242034,-0.46321981550406377,0.6287165570720253,0.34463231744242995,17.556209002488124,0.27715139727890986,0.2680389052250622,0.4342908844152907,0.29767021035964714,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,,-0.1,10,30.0,,1.0,1.0,0.22481285285244823,-0.32659788838586423,0.8437440356804766,0.6883475394269528,0.0990945426108305,-0.547723722696766,0.3692739785001297,0.18092066949908578,0.17745358910664066,-0.5477237226967662,0.6333942296200322,0.3239837563232285,17.556209002488124,0.3193271421249086,0.2680389052250622,0.4342908844152907,0.29767021035964714,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,,,0.8,1.0,0.22860202985389,-0.28361967718711023,0.9608024341943531,0.8060161132722683,0.1376369993563853,-0.41434953639228866,0.485686022726302,0.3321760669862953,0.19503452101577934,-0.41434953639228855,0.7526381108237741,0.47070046877313004,16.131192038000453,0.2681176213671801,0.28002714318027594,0.4415290658222122,0.2784437909975119,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,,,0.85,1.0,0.24101246953502375,-0.294419709567441,0.9638456583794828,0.8186016822349199,0.13819764632948495,-0.4224069541376916,0.4790405447031137,0.3271670718859349,0.20279978489411432,-0.42240695413769036,0.7515967966032207,0.48010522295522734,16.131192038000453,0.28240069285779973,0.28002714318027594,0.4415290658222122,0.2784437909975119,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,,,1.0,1.0,0.2774716645761903,-0.3265978883858638,0.9696420001640098,0.84958193069628,0.13768660386239628,-0.48453684350400816,0.4615703114455321,0.28416126804040925,0.22459854866321183,-0.4845368435040076,0.7475656149974436,0.4635324468599552,16.131192038000453,0.32588346769479737,0.28002714318027594,0.4415290658222122,0.2784437909975119,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,30.0,,0.8,1.0,0.18448562683047132,-0.28361967718711145,0.8422085766541622,0.6504683619280803,0.11542338461227897,-0.42389067848076867,0.42416221214694055,0.272295170599076,0.15940454904948553,-0.42389067848076856,0.6543844627893325,0.37605108378602276,17.78421171680615,0.25806565610202414,0.3033250395838046,0.4297670210359647,0.2669079393802307,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,30.0,,0.85,1.0,0.19498425439271694,-0.29441970956744035,0.8477767700430651,0.6622663091380214,0.11565989561515311,-0.43268880905112195,0.41935533695794747,0.2673050312273918,0.16592038492699435,-0.43268880905112095,0.6553678730169871,0.3834635457544069,17.78421171680615,0.27188755217376764,0.3033250395838046,0.4297670210359647,0.2669079393802307,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,,10,30.0,,1.0,1.0,0.22572584858586242,-0.32659788838586323,0.8600068130604126,0.6911430129002418,0.11428428668045498,-0.4845368435040076,0.4066235447037626,0.23586294460910223,0.18406405063196174,-0.48453684350400794,0.6565558414009381,0.3798762738058726,17.78421171680615,0.31394610406915396,0.3033250395838046,0.4297670210359647,0.2669079393802307,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,,,0.8,1.0,0.20350100427933127,-0.2865354253099003,0.8834848412772445,0.7102123727257676,0.1221793703921672,-0.39586000315781456,0.4423137149335695,0.3086428773241303,0.1736702589302057,-0.39586000315781444,0.6895882647434606,0.43871635816910237,17.556209002488124,0.26543879847255014,0.28907486993892784,0.44039809997738066,0.2705270300836915,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,,,0.85,1.0,0.21467996501629671,-0.30453889117757993,0.8874922228518737,0.7049344804080031,0.1227152713834756,-0.40417180112221274,0.4376059672022096,0.30362155658249196,0.1806948986211241,-0.4041718011222116,0.6898244874103152,0.44707448198862937,17.556209002488124,0.2797062328778482,0.28907486993892784,0.44039809997738066,0.2705270300836915,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,,,1.0,1.0,0.24737887023417393,-0.35735929813068534,0.8958359181341424,0.6922413143527838,0.1221598152949368,-0.4809403989232688,0.4251019500708832,0.25400198354812503,0.20027392835416413,-0.4809403989232679,0.6891286152175393,0.41642151252533277,17.556209002488124,0.323107266434539,0.28907486993892784,0.44039809997738066,0.2705270300836915,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,30.0,,0.8,1.0,0.16268257503740147,-0.2865354253099004,0.767266593764152,0.5677572846758939,0.10415939860627033,-0.4057023680313886,0.391198866385634,0.25673845363952047,0.14165551649783392,-0.40570236803138926,0.5977717586357946,0.34916117740499364,18.981225966975796,0.25567753128771803,0.31078941415969236,0.42863605519113324,0.2605745306491744,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,30.0,,0.85,1.0,0.17204435114582028,-0.3045388911775795,0.7735901495874666,0.5649339251238674,0.10437667280430762,-0.4147782638178389,0.3878643777039629,0.25164450963165097,0.1474867288235946,-0.414778263817839,0.5997039217295754,0.355579695681371,18.981225966975796,0.2694627590439674,0.31078941415969236,0.42863605519113324,0.2605745306491744,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.06,10,30.0,,1.0,1.0,0.19932418670686647,-0.3573592981306847,0.7878144801801328,0.5577696949527098,0.10296448962672722,-0.4809403989232681,0.37889787874143593,0.21408991604208058,0.16358002948391182,-0.4809403989232677,0.6033722413544593,0.34012536657377046,18.981225966975796,0.3113852193527169,0.31078941415969236,0.42863605519113324,0.2605745306491744,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,,,0.8,1.0,0.22860202985389,-0.28361967718711023,0.9608024341943531,0.8060161132722683,0.14027139786085074,-0.41434953639228855,0.49322111489373494,0.33853398047016936,0.19606846259893107,-0.4143495363922878,0.7559286842042875,0.47319580542091433,16.245193395159465,0.2680818149932367,0.28025333634924227,0.4415290658222122,0.2782175978285456,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,,,0.85,1.0,0.24101246953502375,-0.294419709567441,0.9638456583794828,0.8186016822349199,0.14083334311059637,-0.4224069541376918,0.48619382470872413,0.3334067816144168,0.20384044496872966,-0.42240695413769,0.7547164044104021,0.4825688662840639,16.245193395159465,0.28236657190538933,0.28025333634924227,0.4415290658222122,0.2782175978285456,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,,,1.0,1.0,0.2774716645761903,-0.3265978883858638,0.9696420001640098,0.84958193069628,0.14032111723481777,-0.4845368435040074,0.46776670285090516,0.28959844667345147,0.22565806898656948,-0.48453684350400794,0.7502590407580395,0.4657191130290238,16.245193395159465,0.32585357294574796,0.28025333634924227,0.4415290658222122,0.2782175978285456,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,30.0,,0.8,1.0,0.18448562683047132,-0.28361967718711145,0.8422085766541622,0.6504683619280803,0.11800634358595086,-0.4238906784807688,0.43183647602143505,0.2783886260695506,0.16040766364900216,-0.42389067848076867,0.657792551143927,0.37841753025545627,17.898213073965167,0.2580288884055602,0.30355123275277085,0.4297670210359647,0.2666817462112644,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,30.0,,0.85,1.0,0.19498425439271694,-0.29441970956744035,0.8477767700430651,0.6622663091380214,0.11824340227163854,-0.43268880905111995,0.42663813486886043,0.2732758504453687,0.16692913701525702,-0.43268880905112117,0.6585986568146118,0.3857949027647136,17.898213073965167,0.2718525375067653,0.30355123275277085,0.4297670210359647,0.2666817462112644,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.9,-0.1,10,30.0,,1.0,1.0,0.22572584858586242,-0.32659788838586323,0.8600068130604126,0.6911430129002418,0.11686460787257635,-0.48453684350400816,0.4129270865269633,0.24118827998187023,0.18508850058510862,-0.4845368435040084,0.6593448716433832,0.3819905608139321,17.898213073965167,0.31391547838578054,0.30355123275277085,0.4297670210359647,0.2666817462112644,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,,,0.8,1.0,0.22805038583840487,-0.28361967718711045,0.9539576508479501,0.8040711000737609,0.12676031436031066,-0.4290111352664022,0.4536004757854719,0.2954709189112225,0.1904149507250923,-0.429011135266403,0.7349517543731151,0.44384617337927684,16.416195430897986,0.2699730011286857,0.2623840760009048,0.4437909975118751,0.2938249264872201,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,,,0.85,1.0,0.2407721173794164,-0.29441970956743957,0.9584622787159379,0.8177853233166963,0.12726261734337063,-0.43704042750360084,0.4485711606037456,0.29119186540774217,0.19832075234281166,-0.43704042750360117,0.7354663303956102,0.45378125194419805,16.416195430897986,0.28421382099264286,0.2623840760009048,0.4437909975118751,0.2938249264872201,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,,,1.0,1.0,0.27819534431933346,-0.3265978883858621,0.9677994711672115,0.8517977433787232,0.1265941901475438,-0.5171432700163975,0.43509503941054906,0.24479519987474607,0.2205533005926481,-0.5171432700163969,0.7352385515807559,0.4264839424201635,16.416195430897986,0.32760442179404387,0.2623840760009048,0.4437909975118751,0.2938249264872201,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,30.0,,0.8,1.0,0.18395379114113353,-0.28361967718711234,0.8354805570215372,0.6485931898856712,0.10475907886400693,-0.4383134174771999,0.3918024384885902,0.2390049555566167,0.15492271131552315,-0.438313417477199,0.6365429583250173,0.3534519025386263,18.069215109703688,0.2599910816594941,0.2856819724044334,0.4320289527256277,0.2822890748699389,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,30.0,,0.85,1.0,0.19475281671701938,-0.29441970956744,0.8425441814462297,0.6614802283554633,0.10494139401172786,-0.4470617888894409,0.3886175841651745,0.2347357716981713,0.16157868531754893,-0.44706178888944237,0.6390955778430024,0.3614236092933164,18.069215109703688,0.27376872477989866,0.2856819724044334,0.4320289527256277,0.2822890748699389,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,,10,30.0,,1.0,1.0,0.2264202146464689,-0.326597888385863,0.8584093038231595,0.6932690709223508,0.10342004492718448,-0.5171432700163975,0.37989704442104416,0.19998335262857672,0.18015270121751747,-0.5171432700163971,0.6441281377920764,0.34836129881726074,18.069215109703688,0.315730834685432,0.2856819724044334,0.4320289527256277,0.2822890748699389,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,,,0.8,1.0,0.19887540700644912,-0.28584804671086084,0.8634578331992392,0.695738205297636,0.11218231660372657,-0.41098448242987595,0.4124274598620283,0.27295998121502707,0.1669330139900964,-0.4109844824298762,0.6652954155904118,0.40617838659779376,17.841212395385657,0.2671628152471153,0.27211038226645556,0.44266003166704365,0.2852295860665008,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,,,0.85,1.0,0.2103204894856583,-0.3019480457677277,0.8695664405145985,0.696545291263274,0.11266114599130339,-0.42941753281110095,0.4092261220031518,0.2623580487126094,0.17408443590028666,-0.4294175328111022,0.6674026380770949,0.4053966654800404,17.841212395385657,0.2813946267674463,0.27211038226645556,0.44266003166704365,0.2852295860665008,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,,,1.0,1.0,0.24384703602860736,-0.3496552771858825,0.883067188291736,0.697392694859784,0.11195047917690326,-0.5116703819121959,0.40043877799628347,0.2187941360970045,0.19405762762163326,-0.5116703819121953,0.6713080095320431,0.37926296788258174,17.841212395385657,0.3247205563132163,0.27211038226645556,0.44266003166704365,0.2852295860665008,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,30.0,,0.8,1.0,0.15821386140176874,-0.28584804671086095,0.7465641780026339,0.5534893913821428,0.09432287764525737,-0.420580446395886,0.3610372710741195,0.22426833784962194,0.13510204648072333,-0.42058044639588654,0.5730307392204629,0.3212275978078963,19.266229359873332,0.25746444926137657,0.2938249264872201,0.4308979868807962,0.2752770866319837,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,30.0,,0.85,1.0,0.1678378944520409,-0.3019480457677258,0.755064775132997,0.5558502424657206,0.09448677299481889,-0.4296050120810353,0.3592168411538897,0.21993871192777448,0.1410621916697521,-0.42960501208103585,0.5768639235233861,0.32835322610981016,19.266229359873332,0.2712125681802607,0.2938249264872201,0.4308979868807962,0.2752770866319837,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.06,10,30.0,,1.0,1.0,0.19592841475076495,-0.3496552771858833,0.7746457478927565,0.560347369350887,0.09292979131782797,-0.5116703819121957,0.353987861256726,0.18162042323132752,0.15755376896223527,-0.5116703819121957,0.5852160974825246,0.30792043966553456,19.266229359873332,0.31305686044734676,0.2938249264872201,0.4308979868807962,0.2752770866319837,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.1,10,,,0.8,1.0,0.22805038583840487,-0.28361967718711045,0.9539576508479501,0.8040711000737609,0.1293695259882035,-0.42901113526640156,0.4610746991829329,0.3015528394335717,0.19144489546485932,-0.4290111352664022,0.7382166228741608,0.44624691465404076,16.530196788057,0.2699374833589928,0.26261026916987107,0.4437909975118751,0.2935987333182538,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.1,10,,,0.85,1.0,0.2407721173794164,-0.29441970956743957,0.9584622787159379,0.8177853233166963,0.12987299214214199,-0.43704042750360017,0.45567161575076154,0.29716471056003657,0.1993575371670253,-0.4370404275036015,0.738563470931278,0.4561535377991604,16.530196788057,0.28417995623213343,0.26261026916987107,0.4437909975118751,0.2935987333182538,XLK
vote,100,0.0,60,0.96,60,0.0,20,0.7,0.45,0.8,True,14,75.0,sym,3,0.95,-0.1,10,,,1.0,1.0,0.27819534431933346,-0.3265978883858621,0.9677994711672115,0.8517977433787232,0.12920301708561244,-0.517143270016396,0.44125552414867836,0.2498398888213629,0.22160932097510821,-0.5171432700163969,0.7379163062302043,0.4285259691537351,16.530196788057,0.3275747126247312,0.26261026916987107,0.4437909975118751,0.2935987333182538,XLK
