kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,abs_vol_max,vix_max,require_slope,confirm_style,confirm_up,cb_vol_pct,cb_drop,cb_drop_n,cb_vix,crash_mom_thr,er_n,er_min,er_cash,rsi_n,rsi_max,macd_pos,sizing,target_vol,max_leverage,min_weight,tecl_w,xlk_w,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.25,14,85.0,False,fixed,,1.0,0.0,0.85,1.0,0.10484288983100076,-0.2711677170000465,0.5620634707524347,0.38663485089924177,0.18765723787433308,-0.3122702116254962,0.6480555540576205,0.6009450497935721,0.13811165385832336,-0.3122702116254964,0.6039356427073459,0.44228251276160707,10.887129608685818,0.24240518778259418,0.5582447410088215,0.3191585614114454,0.12259669757973309
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.25,14,85.0,False,fixed,,1.0,0.0,1.0,1.0,0.11241353954245259,-0.31076605665569124,0.5438300899815189,0.3617304307690191,0.20588086910714853,-0.3647813116940102,0.6469729435618462,0.5643953308656551,0.15003259626310794,-0.36478131169400885,0.5936550799837756,0.41129463449311915,10.887129608685818,0.28171138874225937,0.5582447410088215,0.3191585614114454,0.12259669757973309
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.25,14,85.0,True,fixed,,1.0,0.0,0.85,1.0,0.09433529043220057,-0.2573908030954226,0.5308074403129133,0.3665060650874445,0.18130885959468435,-0.3122702116254962,0.6381448157768075,0.5806152903631007,0.12905776906533317,-0.3122702116254966,0.5825279202405585,0.4132887616578401,11.40013571590138,0.23427660702236525,0.5553042298122597,0.28997964261479303,0.1547161275729473
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,,0.25,14,85.0,True,fixed,,1.0,0.0,1.0,1.0,0.0985337098410679,-0.29957395501204087,0.5051333404555617,0.32891280497701314,0.1991119127273675,-0.3647813116940102,0.6383169348283761,0.5458391270175286,0.1386284380289593,-0.36478131169400774,0.5689362168331588,0.38003163425555647,11.40013571590138,0.2714436749049889,0.5553042298122597,0.28997964261479303,0.1547161275729473
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,,False,fixed,,1.0,0.0,0.85,1.0,0.184364097468249,-0.31792163978128474,0.7911706068303395,0.5799042103427842,0.3280730017676947,-0.27641257234473793,1.009934187357523,1.1868960915371338,0.2394503766826006,-0.31792163978128474,0.8883800809681659,0.7531741999296786,10.08912010857272,0.2683616711318559,0.27437231395611855,0.35308753675638993,0.3725401492874915
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,,False,fixed,,1.0,0.0,1.0,1.0,0.19743364704553223,-0.34975248223014943,0.7607339139627888,0.5644953419247328,0.360584781204788,-0.3443101911052251,0.9970080315450511,1.0472672332100363,0.2599006827664738,-0.34975248223014943,0.8653893259966456,0.7430988941357964,10.08912010857272,0.3076725808063866,0.27437231395611855,0.35308753675638993,0.3725401492874915
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,,True,fixed,,1.0,0.0,0.85,1.0,0.16841246678660426,-0.2730718361994371,0.8762464056803839,0.616733197866677,0.2858741888518377,-0.27580103521891386,0.9663959328920999,1.036523262593733,0.21422355986923458,-0.27580103521891397,0.9159441779896217,0.7767322544645165,11.40013571590138,0.2264785363463709,0.27437231395611855,0.23094322551458946,0.494684460529292
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,,True,fixed,,1.0,0.0,1.0,1.0,0.17939300434165495,-0.2948060257663969,0.8485738529789664,0.6085119999677524,0.3067202517114471,-0.31639288334518023,0.9447922651883328,0.969428415925587,0.22927541788291728,-0.31639288334518034,0.8915771286510753,0.7246541561201327,11.40013571590138,0.2540498491622232,0.27437231395611855,0.23094322551458946,0.494684460529292
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,75.0,False,fixed,,1.0,0.0,0.85,1.0,0.17811650970217685,-0.3179216397812845,0.8060826153084161,0.5602528655322514,0.3422368359479855,-0.21643266343618683,1.0948880587446588,1.5812624144363072,0.24026249985405368,-0.3179216397812845,0.9329803876223921,0.7557286758439697,10.203121465731735,0.2514217976897949,0.27437231395611855,0.3101108346527935,0.415516851391088
v2vol,100,0.0,60,0.96,60,0.0,20,0.7,,,True,sym,5,0.9,,10,,,10,0.2,,14,75.0,False,fixed,,1.0,0.0,1.0,1.0,0.18971527051867332,-0.34975248223014854,0.7728689149873191,0.5424272311349444,0.3804528684401147,-0.2461660569007208,1.091978970719248,1.5455131110685663,0.2616299757481233,-0.34975248223014854,0.9123822121481742,0.7480432278275075,10.203121465731735,0.28616026309855447,0.27437231395611855,0.3101108346527935,0.415516851391088
