kind,trend_n,trend_buffer,prox_n,prox_thr,mom_n,mom_thr,vol_n,vol_max,confirm,crash_mom_n,crash_mom_thr,crash_vol_min,crash_dd_n,crash_dd,IS_CAGR,IS_maxDD,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_maxDD,OOS_Sharpe,OOS_Calmar,ALL_CAGR,ALL_maxDD,ALL_Sharpe,ALL_Calmar,trades_per_yr,vol,pct_BIL,pct_TECL,pct_XLK
hier,100,0.0,20,0.93,60,0.0,20,0.9,5,20,-99.0,,60,,0.2620276659744496,-0.6407117580621217,0.772066775907758,0.408963410890056,0.28198104674002145,-0.664449708084411,0.6852220762679105,0.4243828288418766,0.2733838999703675,-0.6644497080844111,0.7310661431417956,0.41144408168757457,4.788057000678579,0.4622475432808684,0.23162180502148835,0.6957701877403303,0.07260800723818141
hier,100,0.0,20,0.93,60,0.0,20,,1,20,-99.0,,60,,0.22929065016525318,-0.5506728820985184,0.7179650640383962,0.41638267948017793,0.2414319902829969,-0.5569297357369051,0.6293612064556614,0.4335052966125873,0.23763824852631332,-0.5569297357369052,0.6792222408719266,0.42669341081578405,19.437231395611853,0.43876643601479187,0.22393123727663425,0.7082108120334766,0.06785795068988916
hier,100,0.0,20,0.93,60,0.0,20,,3,20,-99.0,,60,,0.33833682007621846,-0.5813447972133454,0.9175089161209132,0.5819899338534091,0.32966231068923935,-0.6207063512346565,0.7545710277383093,0.5311083252708838,0.339222487413541,-0.6207063512346567,0.8439854698446231,0.546510417911446,5.757068536530197,0.45534793615396973,0.2212169192490387,0.7287943904094096,0.049988690341551685
hier,100,0.0,20,0.93,60,0.0,20,,5,20,-99.0,,60,,0.287174530424922,-0.6407117580621217,0.8159685667925712,0.44821173766734335,0.14442781115822867,-0.664449708084411,0.4833675202040805,0.21736454904105507,0.2356445532239333,-0.664449708084411,0.6591055337124594,0.3546461836867829,3.7050441076679483,0.4794946590532462,0.2347885093870165,0.7339968332956345,0.031214657317349015
hier,100,0.0,20,0.93,120,0.0,20,0.5,1,20,-99.0,,60,,0.18176362021865056,-0.3949958750274877,0.7018039488124032,0.46016586934231063,0.15942425579586317,-0.42327682241738906,0.5081647552589816,0.3766430084344578,0.17699572598954294,-0.42327682241738973,0.6198828582000276,0.41815595991931953,22.173263967428184,0.3332669490573637,0.22393123727663425,0.42139787378421173,0.35467088893915405
hier,100,0.0,20,0.93,120,0.0,20,0.5,3,20,-99.0,,60,,0.274225071503001,-0.353267267287504,0.9331539736604347,0.7762538363901825,0.2979130688281637,-0.41549799834015666,0.784031841580186,0.7170024164214398,0.28700531467408275,-0.41549799834015655,0.8682745904901915,0.6907501740576848,8.664103144085049,0.3453647243198123,0.21759782854557794,0.4220764532911106,0.3603257181633115
hier,100,0.0,20,0.93,120,0.0,20,0.5,5,20,-99.0,,60,,0.23500743403975344,-0.37867795977235374,0.8181310863000614,0.6205997153386763,0.32023872060960357,-0.38592314368009917,0.8287256657262259,0.8297992122365614,0.27013363188411343,-0.3859231436800997,0.8254260557595742,0.6999674321372994,7.35308753675639,0.3486334743875885,0.22347885093870165,0.42004071477041394,0.35648043429088444
hier,100,0.0,20,0.93,120,0.0,20,0.7,1,20,-99.0,,60,,0.1899274591934601,-0.49057290498160444,0.6746654183368711,0.38715440103766435,0.2635362703625459,-0.4589513963576717,0.6927658915374488,0.5742138981469965,0.22070344550382082,-0.49057290498160444,0.684641288682481,0.44988918723934984,20.520244288622482,0.3790228252415395,0.22393123727663425,0.5650305360778104,0.2110382266455553
hier,100,0.0,20,0.93,120,0.0,20,0.7,3,20,-99.0,,60,,0.26498063420010975,-0.4665274696400805,0.841078473422473,0.567985062925745,0.37424118583933197,-0.43214517438337485,0.8663195236215774,0.8660080177300008,0.3088189586834025,-0.4665274696400805,0.8517745442784004,0.66195235817872,8.037095679710472,0.39263832804476656,0.2178240217145442,0.5713639448088668,0.210812033476589
hier,100,0.0,20,0.93,120,0.0,20,0.7,5,20,-99.0,,60,,0.23310234071721614,-0.5462547968034716,0.7554039154559804,0.42672822661011867,0.3929417046207542,-0.4658056180292418,0.8937494243953916,0.8435744212000607,0.29459567762188765,-0.5462547968034716,0.8167542258271951,0.5393008525431322,6.327075322325266,0.39945085893925636,0.2273241348111287,0.5733996833295635,0.19927618185930784
hier,100,0.0,20,0.93,120,0.0,20,0.9,1,20,-99.0,,60,,0.193994246282575,-0.5838235214604173,0.6644503344011733,0.3322823407273899,0.2780981971560823,-0.5774262976924325,0.6949837366277567,0.4816167851506687,0.22856630433197522,-0.5838235214604173,0.6776439780283828,0.39149896489306113,18.297217824021715,0.41226474240913064,0.22393123727663425,0.6616150192264194,0.1144537434969464
hier,100,0.0,20,0.93,120,0.0,20,0.9,3,20,-99.0,,60,,0.2484058167662817,-0.6010887584943436,0.767337554505621,0.41325979442455213,0.4210881861996467,-0.46947514367927123,0.8987922488436177,0.8969339311546581,0.314426860538098,-0.6010887584943436,0.8242655174610487,0.5230955596735832,6.213073965166251,0.42987439573924063,0.2180502148835105,0.6706627459850713,0.11128703913141823
hier,100,0.0,20,0.93,120,0.0,20,0.9,5,20,-99.0,,60,,0.19045870396717324,-0.6558865143648904,0.6335878900209914,0.290383625514238,0.2834678832737776,-0.6866302338960146,0.6880117948199206,0.4128392099272267,0.22821112997420845,-0.6866302338960145,0.6561770659276672,0.33236394016516535,4.902058357837593,0.4549620815587733,0.22460981678353314,0.6697579733092061,0.1056322099072608
hier,100,0.0,20,0.93,120,0.0,20,,1,20,-99.0,,60,,0.1757629612987195,-0.5838235214604167,0.6119294150351609,0.3010549504053105,0.2140824307424316,-0.6478275538296117,0.585671822193996,0.3304620642899337,0.193632909139704,-0.6478275538296114,0.5993901655898707,0.29889576013716823,17.157204252431576,0.43265118089952503,0.22393123727663425,0.7036869486541506,0.07238181406921511
hier,100,0.0,20,0.93,120,0.0,20,,3,20,-99.0,,60,,0.26201510138914963,-0.601088758494343,0.7850959413569482,0.43590085105811466,0.3621284136318208,-0.5099660299099635,0.8015002224111986,0.7101030115589385,0.3025781065388671,-0.601088758494343,0.7899545909146886,0.5033834059661835,5.130061072155621,0.4464582717035111,0.21759782854557794,0.711603709567971,0.07079846188645103
hier,100,0.0,20,0.93,120,0.0,20,,5,20,-99.0,,60,,0.2032415027324075,-0.6558865143648904,0.6566660512425659,0.3098729708282092,0.20491361101475625,-0.6866302338960146,0.5719218503093033,0.29843371424537213,0.207595598576499,-0.6866302338960146,0.6128810455450134,0.30233972861721947,3.9330468219859758,0.4741342309937586,0.22347885093870165,0.711603709567971,0.0649174394933273
hier,100,0.0,20,0.95,10,0.0,20,0.5,1,20,-99.0,,60,,0.16539833110107405,-0.4297095255019088,0.741328615865534,0.3849072950102414,0.23107076562200635,-0.3867579595254824,0.6935552178023219,0.5974557470142556,0.1932174366622239,-0.4297095255019088,0.7170140005638633,0.44964662218400286,31.350373218728794,0.286604297778871,0.22393123727663425,0.3444921963356707,0.4315765663876951
hier,100,0.0,20,0.95,10,0.0,20,0.5,3,20,-99.0,,60,,0.24448389314072538,-0.322306076162734,0.9749949017195982,0.7585457154623552,0.30992447207686635,-0.32653988587878713,0.8648658964385507,0.9491167403418261,0.272489833869038,-0.32653988587878713,0.922202240731004,0.8344764166732982,12.084143858855462,0.29533874608204924,0.2187287943904094,0.3449445826736033,0.43632662293598734
